homologue_id	protein_id	species_id	user_id	uniprot	swiss_prot_trembl	structure_solved	sunid_p	notes	hits
1440	162	79	996	P04830	n/a	y	49216	n/a	0
1441	247	1	996	O43291	n/a	y	57373	n/a	0
1442	254	97	996	O29016	n/a	n	n/a	n/a	0
1443	255	3	996	Q61885	n/a	domains only	95329	n/a	0
1444	146	1	996	Q9TPK7	n/a	homologue only	n/a	n/a	0
1445	257	55	996	P71667	n/a	n	n/a	n/a	0
1446	53	99	996	P81708	n/a	y	53971	n/a	0
1447	258	100	996	x	n/a	y	50842	n/a	0
1448	258	100	996	x	n/a	y	50842	n/a	0
1449	259	101	996	O76745	n/a	y	103311	n/a	0
1450	260	102	996	P02185	n/a	y	46470	n/a	0
1451	261	2	996	P22292	n/a	n	n/a	n/a	0
1452	262	103	996	AY970919.1	n/a	n	n/a	n/a	0
1453	262	103	996	AY970919.1	n/a	n	n/a	n/a	0
1454	262	103	996	P22290	n/a	n	n/a	n/a	0
1455	265	104	996	Q647G9	n/a	homologue only	n/a	n/a	0
1456	266	2	996	P22292	n/a	homologue only	n/a	n/a	0
1457	266	2	996	P22292	n/a	homologue only	n/a	n/a	0
1458	263	42	996	O30756	n/a	n	n/a	n/a	0
1459	264	42	996	O30752	n/a	n	n/a	n/a	0
1460	267	105	996	P03375	n/a	y	58072	n/a	0
1461	268	106	996	P04577	n/a	n	n/a	n/a	0
1462	269	107	996	P14075	n/a	y	58075	n/a	0
1463	270	78	996	P04777	n/a	y	n/a	n/a	0
1464	271	1	996	P19957	n/a	y	57258	n/a	0
1465	274	3	996	Q64438	n/a	n	n/a	n/a	0
1466	275	3	996	P97802	n/a	homologue only	n/a	n/a	0
1467	277	1	996	P03950	n/a	y	54095	n/a	0
1468	276	3	996	Q80Z85	n/a	homologue only	n/a	n/a	0
1469	74	1	996	P01579	n/a	y	47320	n/a	0
1470	86	2	996	P04156	n/a	y	54103	n/a	0
1471	74	1	996	P01579	n/a	y	47320	n/a	0
1472	74	1	996	P01579	n/a	y	47320	n/a	0
1473	74	1	996	P01579	n/a	y	47320	n/a	0
1474	80	1	996	P29466	n/a	y	52134	n/a	0
1475	75	1	996	P01308	n/a	y	56998	n/a	0
1476	74	1	996	P01579	n/a	y	47320	n/a	0
1477	367	1	996	P01903	n/a	y	88806	n/a	0
1478	376	1	996	Q30109	n/a	y	88819	n/a	0
1479	45	1	996	P01009	n/a	y	56583	n/a	0
1480	46	1	996	P01011	n/a	y	56581	n/a	0
1481	302	112	996	ASP1	n/a	n	n/a	n/a	0
1482	310	1	996	Q6NSA1	n/a	y	48933	n/a	0
1483	310	1	996	Q6NSA1	n/a	y	48933	n/a	0
1484	311	1	996	P01850	n/a	y	48933	n/a	0
1485	311	1	996	P01850	n/a	y	48933	n/a	0
1486	330	1	996	P04085	n/a	n	n/a	n/a	0
1487	65	7	996	Q9NBD4	n/a	homologue only	n/a	n/a	0
1488	331	128	996	Q9I9A7	n/a	n	n/a	n/a	0
1489	332	128	996	MCM8_Xenopus	n/a	n	n/a	n/a	0
1490	332	128	996	Q5F310	n/a	n	n/a	n/a	0
1491	333	128	996	P48597	n/a	homologue only	n/a	n/a	0
1492	278	3	996	P01587	n/a	homologue only	n/a	n/a	0
1493	338	130	996	P01476	n/a	y	90159	n/a	0
1494	356	93	996	Q28575	n/a	homologue only	n/a	n/a	0
1495	360	128	996	Q4W815	n/a	homologue only	n/a	n/a	0
1496	360	128	996	Q4W815	n/a	homologue only	n/a	n/a	0
1497	362	136	996	P00782	n/a	y	52751	n/a	0
1498	150	48	996	Q01787	n/a	y	48116	n/a	0
1499	163	48	996	Q12170	n/a	y	48122	n/a	0
1500	150	48	996	Q01787	n/a	y	48116	n/a	0
1501	126	22	996	Q9SM44	n/a	n	n/a	n/a	0
1502	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1503	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1504	212	1	996	P01848	n/a	y	n/a	n/a	0
1505	146	1	996	Q9TPK7	n/a	homologue only	n/a	n/a	0
1506	302	112	996	A2ZC67	n/a	n	n/a	n/a	0
1507	150	48	996	Q01787	n/a	y	48116	n/a	0
1508	412	152	996	P94957	n/a	n	n/a	n/a	0
1509	526	60	996	Q6X3H6	n/a	n	n/a	n/a	0
1510	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1511	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1512	101	35	996	P04414	n/a	y	82781	n/a	0
1513	181	1	996	Q969F0	n/a	n	n/a	n/a	0
1514	534	144	996	n/a	n/a	n	n/a	n/a	0
1515	535	184	996	NFKB1_MOUSE / T	n/a	y	21941	n/a	0
1516	535	184	2	P25799	n/a	y	21941	n/a	0
1517	535	184	2	P25799	n/a	y	21941	n/a	0
1518	535	3	996	P25799	n/a	y	49250	n/a	0
1519	535	3	996	Q04207	n/a	y	49250	n/a	0
1520	535	3	996	Q04207	n/a	y	49429	n/a	0
1521	535	3	996	P25799	n/a	y	49250	n/a	0
1522	535	3	996	Q04207	n/a	y	49429	n/a	0
1523	536	1	2	Q9Y5Z0	n/a	y	50672	n/a	0
1524	536	1	22	Q9Y5Z0	n/a	y	50672	n/a	0
1525	536	1	2	Q9Y5Z0	n/a	y	50672	n/a	0
1526	536	1	2	Q9Y5Z0	n/a	y	50672	n/a	0
1527	535	3	996	P25799	n/a	y	49250	n/a	0
1528	536	1	996	Q9Y5Z0	n/a	y	50672	n/a	0
1529	536	1	996	Q9Y5Z0	n/a	y	50672	n/a	0
1530	535	3	996	P25799	n/a	y	49250	n/a	0
1531	536	1	996	Q9Y5Z0	n/a	y	50672	n/a	0
1532	536	1	996	Q9Y5Z0	n/a	y	50672	n/a	0
1533	536	1	996	Q9Y5Z0	n/a	y	50672	n/a	0
1534	535	3	2	P25799	n/a	y	49250	n/a	0
1535	535	3	2	Q04207	n/a	y	49429	n/a	0
1536	537	185	996	Q44185	n/a	y	64436	n/a	0
1537	538	7	996	P21513	n/a	n	n/a	n/a	0
1538	539	172	996	Q8X277	n/a	n	53668	n/a	0
1539	540	1	996	P02760	n/a	n	n/a	n/a	0
1540	539	172	1037	Q8X277	n/a	n	53660	n/a	0
1541	540	1	1037	P02760	n/a	n	n/a	n/a	0
1542	541	7	1045	P27694	n/a	n	n/a	n/a	0
1543	542	186	1037	O93359	n/a	homologue only	42276	n/a	0
1544	541	7	22	P27694	n/a	n	n/a	n/a	0
1545	543	186	1037	O93359	n/a	homologue only	42276	n/a	0
1546	542	186	1037	O93359	n/a	homologue only	42276	n/a	0
1547	543	186	1037	O93359	n/a	homologue only	42276	n/a	0
1548	543	186	1037	O93359	n/a	homologue only	42276	n/a	0
1549	542	186	1037	O93359	n/a	homologue only	42276	n/a	0
1550	543	186	1037	O93359	n/a	homologue only	42276	n/a	0
1551	544	186	996	O93359	n/a	homologue only	42276	n/a	0
1552	544	186	22	O93359	n/a	homologue only	42276	n/a	0
1553	545	187	1037	Q83168	n/a	n	n/a	n/a	0
1554	542	186	421	O93359	n/a	homologue only	42276	n/a	0
1555	542	186	22	O93359	n/a	homologue only	42276	n/a	0
1556	541	7	22	P27694	n/a	n	n/a	n/a	0
1557	541	7	22	P27694	n/a	n	n/a	n/a	0
1558	544	186	22	O93359	n/a	homologue only	42276	n/a	0
1559	545	187	1037	Q83168	n/a	n	n/a	n/a	0
1560	545	187	1037	Q83168	n/a	n	n/a	n/a	0
1561	545	187	996	Q83168	n/a	n	n/a	n/a	0
1562	545	187	996	Q83168	n/a	n	n/a	n/a	0
1563	545	187	996	Q83168	n/a	n	n/a	n/a	0
1564	545	187	996	Q83168	n/a	n	n/a	n/a	0
1565	486	1	996	Q13370	n/a	domains only	101442	n/a	0
1566	481	1	996	P46952	n/a	n	n/a	n/a	0
1567	545	187	1037	Q83168	n/a	n	n/a	n/a	0
1568	545	187	1037	Q83168	n/a	n	n/a	n/a	0
1569	278	1	1037	P09919	n/a	y	47269	n/a	0
1570	546	78	22	Q9LF53	n/a	n	None	n/a	0
1571	547	1	22	O14727	n/a	domains only	n/a	n/a	0
1572	547	1	22	O14727	n/a	domains only	n/a	n/a	0
1573	548	188	22	O44335	n/a	n	n/a	n/a	0
1574	549	7	1042	A2KBC4	n/a	homologue only	n/a	n/a	0
1575	545	187	996	Q83168	n/a	n	n/a	n/a	0
1576	550	1	1037	P09919	n/a	y	47269	n/a	0
1577	545	187	996	Q83168	n/a	n	n/a	n/a	0
1578	551	1	996	P09919	n/a	y	47269	n/a	0
1579	551	1	996	P09919	n/a	y	47269	n/a	0
1580	551	1	996	P09919	n/a	y	47269	n/a	0
1581	551	1	996	P09919	n/a	y	47269	n/a	0
1582	551	1	996	P09919	n/a	y	47269	n/a	0
1583	551	1	996	P09919	n/a	y	47269	n/a	0
1584	551	1	2	P09919	n/a	y	47269	n/a	0
1585	550	1	1037	P09919	n/a	y	47269	n/a	0
1586	549	7	22	A2KBC4	n/a	homologue only	n/a	n/a	0
1587	550	1	22	P09919	n/a	y	47269	n/a	0
1588	552	5	1037	P00004	n/a	y	46644	n/a	0
1589	553	3	22	P14753	n/a	n	n/a	n/a	0
1590	554	1	22	Q8NG50	n/a	y	82462	n/a	0
1591	554	1	22	Q8NG50	n/a	y	82462	n/a	0
1592	555	3	1041	Q61885	n/a	n	n/a	n/a	0
1593	555	3	22	Q61885	n/a	n	n/a	n/a	0
1594	550	1	1037	P09919	n/a	y	47269	n/a	0
1595	551	1	1037	P09919	n/a	y	47269	n/a	0
1596	556	1	1044	PON1_HUMAN  (fo	n/a	homologue only	101895	n/a	0
1597	557	3	1037	P18340	n/a	homologue only	54157	n/a	0
1598	558	3	1037	P18340	n/a	homologue only	54157	n/a	0
1599	559	189	1037	P00698	n/a	y	53962	n/a	0
1600	560	190	1037	Q19JA1	n/a	homologue only	57175	n/a	0
1601	560	190	1037	Q19JA1	n/a	homologue only	57175	n/a	0
1602	561	1	1037	P48061	n/a	y	54151	n/a	0
1603	561	1	1037	P48061	n/a	y	54151	n/a	0
1604	561	1	1037	P48061	n/a	y	54151	n/a	0
1605	561	1	1037	P48061	n/a	y	54151	n/a	0
1606	561	1	1037	P48061	n/a	y	54151	n/a	0
1607	561	1	1037	P48061	n/a	y	54151	n/a	0
1608	562	1	1037	P13501	n/a	y	54133	n/a	0
1609	563	1	1037	P46094	n/a	homologue only	56877	n/a	0
1610	564	1	1037	P78423	n/a	domains only	54147	n/a	0
1611	559	189	1037	P00698	n/a	y	53962	n/a	0
1612	559	189	1037	P00698	n/a	y	53962	n/a	0
1613	559	189	1037	P00698	n/a	y	53962	n/a	0
1614	559	189	1037	P00698	n/a	y	53962	n/a	0
1615	559	189	1037	P00698	n/a	y	53962	n/a	0
1616	559	189	1037	P00698	n/a	y	53962	n/a	0
1617	559	189	1037	P00698	n/a	y	53962	n/a	0
1618	559	189	1037	P00698	n/a	y	53962	n/a	0
1619	559	189	1037	P00698	n/a	y	53962	n/a	0
1620	559	189	1037	P00698	n/a	y	53962	n/a	0
1621	559	189	1037	P00698	n/a	y	53962	n/a	0
1622	559	189	996	P00698	n/a	y	53962	n/a	0
1623	559	189	996	P00698	n/a	y	53962	n/a	0
1624	559	189	996	P00698	n/a	y	53962	n/a	0
1625	563	1	22	P46094	n/a	homologue only	56877	n/a	0
1626	564	1	22	P78423	n/a	domains only	54147	n/a	0
1627	562	1	22	P13501	n/a	y	54133	n/a	0
1628	562	1	22	P13501	n/a	y	54133	n/a	0
1629	564	1	1037	P78423	n/a	domains only	54147	n/a	0
1630	563	1	1037	P46094	n/a	homologue only	56877	n/a	0
1631	564	1	1037	P78423	n/a	domains only	54147	n/a	0
1632	565	2	1037	P19111	n/a	homologue only	64165	n/a	0
1633	545	187	2	Q83168	n/a	n	n/a	n/a	0
1634	545	187	2	Q83168	n/a	n	n/a	n/a	0
1635	559	9	2	P00698	n/a	y	53962	n/a	0
1636	559	9	2	P00698	n/a	y	53962	n/a	0
1637	559	9	2	P00698	n/a	y	53962	n/a	0
1638	559	9	2	P00698	n/a	y	53962	n/a	0
1639	556	1	2	P27169	n/a	homologue only	101895	n/a	0
1640	556	1	2	P27169	n/a	homologue only	101895	n/a	0
1641	99	1	1037	P02771	n/a	homologue only	48555	n/a	0
1642	559	189	1037	P00698	n/a	y	53962	n/a	0
1643	559	9	1037	P00698	n/a	y	53962	n/a	0
1644	566	123	1037	P00889	n/a	y	48260	n/a	0
1645	99	1	1037	P02771	n/a	homologue only	48555	n/a	0
1646	62	6	1037	P53942	n/a	homologue only	110639	n/a	0
1647	44	1	1037	P01241	n/a	y	47277	n/a	0
1648	567	1	1037	P39900	n/a	y	69781	n/a	0
1649	567	1	1037	P39900	n/a	y	69781	n/a	0
1650	568	1	1037	P11413	n/a	y	51829	n/a	0
1651	558	3	1037	P18340	n/a	homologue only	54157	n/a	0
1652	569	191	1037	Q5ZPJ7	n/a	homologue only	n/a	n/a	0
1653	140	192	1037	P05045	n/a	y	49915	n/a	0
1654	140	193	1037	P05045	n/a	y	49915	n/a	0
1655	140	194	1037	P05045	n/a	y	49915	n/a	0
1656	140	195	1037	P05045	n/a	y	49915	n/a	0
1657	140	195	1037	P05045	n/a	y	49915	n/a	0
1658	485	1	1037	Q9Y275	n/a	n	n/a	n/a	0
1659	570	196	1037	Q3L635	n/a	homologue only	51115	n/a	0
1660	212	1	1037	P04435	n/a	homologue only	48935	n/a	0
1661	571	197	1037	P27652	n/a	y	n/a	n/a	0
1662	572	1	1037	P08253	n/a	y	55535	n/a	0
1663	573	1	1037	P08253	n/a	y	55535	n/a	0
1664	64	1	1037	P60568	n/a	y	47302	n/a	0
1665	574	198	1037	n/a	n/a	n	n/a	n/a	0
1666	545	187	2	Q83168	n/a	n	n/a	n/a	0
1667	569	191	2	Q5ZPJ7	n/a	homologue only	n/a	n/a	0
1668	569	191	2	Q5ZPJ7	n/a	homologue only	n/a	n/a	0
1669	465	43	988		n/a		n/a	n/a	0
1670	286	1	1037	P03366	n/a	y	50632	n/a	0
1671	140	199	1037	P16270	n/a	homologue only	49900	n/a	0
1672	545	187	996	Q83168	n/a	n	n/a	n/a	0
1673	545	187	996	Q83168	n/a	n	n/a	n/a	0
1674	545	187	996	Q83168	n/a	n	n/a	n/a	0
1675	575	4	1037	P36940	n/a	n	n/a	n/a	0
1676	545	187	996	Q83168	n/a	n	n/a	n/a	0
1677	545	187	996	Q83168	n/a	n	n/a	n/a	0
1678	545	187	996	Q83168	n/a	n	n/a	n/a	0
1679	545	187	996	Q83168	n/a	n	n/a	n/a	0
1680	545	187	996	Q83168	n/a	n	n/a	n/a	0
1681	545	187	996	Q83168	n/a	n	n/a	n/a	0
1682	53	189	1037	P00698	n/a	y	53962	n/a	0
1683	53	189	1037	P00698	n/a	y	53962	n/a	0
1684	53	189	1037	P00698	n/a	y	53962	n/a	0
1685	53	189	1037	P00698	n/a	y	53962	n/a	0
1686	53	189	1037	P00698	n/a	y	53962	n/a	0
1687	53	189	1037	P00698	n/a	y	53962	n/a	0
1688	53	189	1037	P00698	n/a	y	53962	n/a	0
1689	53	189	1037	P00698	n/a	y	53962	n/a	0
1690	53	189	1037	P00698	n/a	y	53962	n/a	0
1691	53	189	1037	P00698	n/a	y	53962	n/a	0
1692	53	189	1037	P00698	n/a	y	53962	n/a	0
1693	576	1	1037		n/a	homologue only	n/a	n/a	0
1694	53	189	1037	P00698	n/a	y	53962	n/a	0
1695	53	189	1037	P00698	n/a	y	53962	n/a	0
1696	53	189	1037	P00698	n/a	y	53962	n/a	0
1697	53	189	1037	P00698	n/a	y	53962	n/a	0
1698	53	9	988	P00698	n/a	y	53962	n/a	0
1699	53	9	988	P00698	n/a	y	53962	n/a	0
1700	53	189	988	P00698	n/a	y	53962	n/a	0
1701	53	189	988	P00698	n/a	y	53962	n/a	0
1702	53	189	988	P00698	n/a	y	53962	n/a	0
1703	53	189	988	P00698	n/a	y	53962	n/a	0
1704	53	189	988	P00698	n/a	y	53962	n/a	0
1705	53	189	988	P00698	n/a	y	53962	n/a	0
1706	53	189	988	P00698	n/a	y	53962	n/a	0
1707	53	189	988	P00698	n/a	y	53962	n/a	0
1708	53	189	988	P00698	n/a	y	53962	n/a	0
1709	53	189	988	P00698	n/a	y	53962	n/a	0
1710	53	189	988	P00698	n/a	y	53962	n/a	0
1711	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1712	558	3	996	P18340	n/a	homologue only	54157	n/a	0
1713	561	1	996	P48061	n/a	y	54151	n/a	0
1714	561	1	996	P48061	n/a	y	54151	n/a	0
1715	561	1	996	P48061	n/a	y	54151	n/a	0
1716	564	1	996	P78423	n/a	domains only	54147	n/a	0
1717	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1718	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1719	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1720	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1721	578	1	1037	P01375	n/a		n/a	n/a	0
1722	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1723	578	1	1037	P01375	n/a		n/a	n/a	0
1724	578	1	1037	P01375	n/a		n/a	n/a	0
1725	578	1	1037	P01375	n/a		n/a	n/a	0
1726	578	1	1037	P01375	n/a		n/a	n/a	0
1727	578	1	988		n/a		n/a	n/a	0
1728	357	131	988		n/a		n/a	n/a	0
1744	575	4	988	P36940	n/a	n	n/a	n/a	0
1746	578	1	1037		n/a	n	n/a	n/a	0
1747	578	1	1037		n/a	n	n/a	n/a	0
1748	578	1	1037		n/a	n	n/a	n/a	0
1749	578	1	1037		n/a	n	n/a	n/a	0
1750	578	1	988		n/a	n	n/a	n/a	0
1751	578	1	1037		n/a	n	n/a	n/a	0
1752	578	1	988		n/a	n	n/a	n/a	0
1753	577	200	1037	Q12550	n/a	y	n/a	n/a	0
1754	578	1	988		n/a	n	n/a	n/a	0
1755	581	217	1037	A9JQX3	n/a	homologue only	74880	n/a	0
1756	582	197	1037	P98066	n/a	y	n/a	n/a	0
1757	582	197	1037	P98066	n/a	y	n/a	n/a	0
1758	582	197	1037	P98066	n/a	y	56479	n/a	0
1759	571	197	988	P27652	n/a	y	n/a	n/a	0
1760	582	1	1037	P98066	n/a	y	56479	n/a	0
1761	574	198	996	P01088	n/a	y	47714	n/a	0
1762	582	198	996	P01088	n/a	y	47714	n/a	0
1763	582	198	996	P01088	n/a	y	47714	n/a	0
1764	574	198	996	P01088	n/a	y	47714	n/a	0
1765	582	198	996	P01088	n/a	y	47714	n/a	0
1766	582	198	996	P01088	n/a	y	47714	n/a	0
1767	583	198	996	P01088	n/a	y	47714	n/a	0
1768	577	200	996	Q12550	n/a	y	49988	n/a	0
1769	566	123	996	P00889	n/a	y	48260	n/a	0
1770	577	200	1037	Q12550	n/a	y	49988	n/a	0
1771	577	200	996	Q12550	n/a	y	49988	n/a	0
1772	584	1	1037	P98066	n/a	y	56479	n/a	0
1773	584	1	1037	P98066	n/a	y	56479	n/a	0
1774	584	1	1037	P98066	n/a	y	56479	n/a	0
1775	585	7	1037	P0A6F5	n/a	y	48595	n/a	0
1776	585	7	1037	P0A6F5	n/a	y	48595	n/a	0
1777	586	7	1037	P0A6F9	n/a	y	50132	n/a	0
1778	587	7	1037	P0AEZ1	n/a		n/a	n/a	0
1779	587	7	1037	P0AEZ1	n/a	y	51733	n/a	0
1780	586	218	1037	P31682	n/a	homologue only	110024	n/a	0
1781	588	7	1037	P0AEZ1	n/a	y	51733	n/a	0
1782	585	218	1037	P31681	n/a	homologue only	110024	n/a	0
1783	586	218	1037	P31682	n/a	homologue only	110024	n/a	0
1784	589	219	1037	A8Z3B9	n/a	homologue only	51842	n/a	0
1785	590	220	1037	P53341	n/a	homologue only	51043	n/a	0
1786	106	1	1037	P00750	n/a	y	63401	n/a	0
1787	591	1	1037		n/a		n/a	n/a	0
1788	592	1	1037		n/a		n/a	n/a	0
1789	592	1	1037		n/a		n/a	n/a	0
1790	592	1	1037		n/a		n/a	n/a	0
1791	592	1	1037		n/a		n/a	n/a	0
1792	592	1	1037		n/a		n/a	n/a	0
1793	592	1	1037		n/a		n/a	n/a	0
1794	592	1	1037		n/a		n/a	n/a	0
1795	592	1	1037		n/a		n/a	n/a	0
1796	592	1	1037		n/a		n/a	n/a	0
1797	550	1	1037	P09919	n/a	y	47269	n/a	0
1798	550	1	1037	P09919	n/a	y	47269	n/a	0
1799	550	1	1037	P09919	n/a	y	47269	n/a	0
1800	550	1	1037	P09919	n/a	y	47269	n/a	0
1801	593	221	1037		n/a		n/a	n/a	0
1802	594	1	1037	P11532	n/a	domains only	47560	n/a	0
1803	595	144	1037	P15992	n/a	homologue only	n/a	n/a	0
1804	595	144	1037	P15992	n/a	homologue only	n/a	n/a	0
1805	595	144	1037	P15992	n/a	homologue only	n/a	n/a	0
1806	595	144	1037	P15992	n/a	homologue only	69208	n/a	0
1807	596	1	1037		n/a		n/a	n/a	0
1808	596	1	1037		n/a		n/a	n/a	0
1809	596	1	1037		n/a		n/a	n/a	0
1810	596	1	1037		n/a		n/a	n/a	0
1811	596	1	1037		n/a		n/a	n/a	0
1812	597	222	1037	P00779	n/a	domains only	54333	n/a	0
1813	571	197	1037	P27652	n/a	y	n/a	n/a	0
1814	596	1	1037		n/a		n/a	n/a	0
1815	598	7	1037	P21517	n/a	homologue only	n/a	n/a	0
1816	599	223	1037	P59595	n/a	y	143511	n/a	0
1817	600	224	1037	P01555	n/a	y	50209	n/a	0
1818	600	224	1037	P01555	n/a	y	50209	n/a	0
1819	600	224	1037	P01555	n/a	y	50209	n/a	0
1820	601	200	1037	Q0ZAX7	n/a	homologue only	53563	n/a	0
1821	602	1	1037	Q02556	n/a	homologue only	n/a	n/a	0
1822	602	1	1037	Q02556	n/a	homologue only	n/a	n/a	0
1823	602	1	1037	Q02556	n/a	homologue only	n/a	n/a	0
1824	603	225	1037	P33110	n/a		n/a	n/a	0
1825	604	94	1037	P00563	n/a	domains only	n/a	n/a	0
1826	605	226	1037	P22069	n/a	y	n/a	n/a	0
1827	606	1	1037		n/a		n/a	n/a	0
1828	607	1	1037	P56817	n/a	y	n/a	n/a	0
1829	607	1	1037	P56817	n/a	y	n/a	n/a	0
1830	607	1	1037	P56817	n/a	y	50672	n/a	0
1831	608	1	988	P56817	n/a	y	50672	n/a	0
1832	62	6	988	P53942	n/a	homologue only	110639	n/a	0
1833	608	226	1037	P22069	n/a	y	54083	n/a	0
1834	590	220	988	P53341	n/a	homologue only	51043	n/a	0
1835	608	226	1037	P22069	n/a	y	54083	n/a	0
1836	605	226	1037	P22069	n/a	y	54083	n/a	0
1837	609	1	1037	Q16539	n/a	y	56130	n/a	0
1838	609	1	1037	Q16539	n/a	y	56130	n/a	0
1839	610	227	1037	Q8PP32	n/a	homologue only	n/a	n/a	0
1840	610	227	1037	Q8PP32	n/a	homologue only	n/a	n/a	0
1841	611	228	1037	Q01158	n/a	homologue only	n/a	n/a	0
1842	612	229	1037	P19795	n/a	homologue only	47277	n/a	0
1843	612	229	1037	P19795	n/a	homologue only	47277	n/a	0
1844	613	230	1037		n/a		n/a	n/a	0
1845	601	200	1037	Q0ZAX7	n/a	homologue only	53563	n/a	0
1846	601	200	1037	Q0ZAX7	n/a	homologue only	53563	n/a	0
1847	601	200	1037	Q0ZAX7	n/a	homologue only	53563	n/a	0
1848	601	200	1037	Q0ZAX7	n/a	homologue only	53563	n/a	0
1849	601	200	1037	Q0ZAX7	n/a	homologue only	53563	n/a	0
1850	612	229	1037	P19795	n/a	homologue only	47277	n/a	0
1851	613	230	1037		n/a		n/a	n/a	0
1852	595	144	1037	P15992	n/a	homologue only	69208	n/a	0
1853	603	225	1037	P33110	n/a		n/a	n/a	0
1854	212	1	1037	P04435	n/a	homologue only	48935	n/a	0
1855	570	196	1037	Q3L635	n/a	homologue only	51115	n/a	0
1856	585	218	1037	P31681	n/a	homologue only	110024	n/a	0
1857	608	1	1037	P56817	n/a	y	50672	n/a	0
1858	614	231	1037	Q8J1Y3	n/a	n	n/a	n/a	0
1859	608	1	1037	P56817	n/a	y	50672	n/a	0
1860	62	6	1037	P53942	n/a	homologue only	110639	n/a	0
1861	62	6	1037	P53942	n/a	homologue only	110639	n/a	0
1862	533	2	1037	P98072	n/a	y	50541	n/a	0
1863	615	1	1037	P18510	n/a	y	50367	n/a	0
1864	616	1	1037	O43291	n/a	homologue only	n/a	n/a	0
1865	616	1	1037	O43291	n/a	homologue only	n/a	n/a	0
1866	616	1	1037	O43291	n/a	homologue only	n/a	n/a	0
1867	616	1	1037	O43291	n/a	homologue only	n/a	n/a	0
1868	53	73	1037		n/a		n/a	n/a	0
1869	617	1	1037	Q96RI1	n/a	domains only	101434	n/a	0
1870	617	1	1037	Q96RI1	n/a	domains only	101434	n/a	0
1871	618	1	1037	Q92731	n/a	y	48522	n/a	0
1872	619	1	1037	O00482	n/a	y	n/a	n/a	0
1873	617	1	1037	Q96RI1	n/a	domains only	101434	n/a	0
1874	44	1	1037	O14643	n/a	homologue only	47277	n/a	0
1875	620	232	1037	Q9NHB0	n/a	n	n/a	n/a	0
1876	621	232	1037	Q9VVR4	n/a	n	n/a	n/a	0
1877	620	232	1037	Q9NHB0	n/a	n	n/a	n/a	0
1878	621	232	1037	Q9VVR4	n/a	n	n/a	n/a	0
1879	622	232	1037		n/a	n	n/a	n/a	0
1880	622	232	1037		n/a	n	n/a	n/a	0
1881	621	232	1037	Q9VVR4	n/a	n	n/a	n/a	0
1882	623	232	1037	Q13332	n/a	n	n/a	n/a	0
1883	623	1	1037	Q13332	n/a	n	n/a	n/a	0
1884	623	1	1037	Q13332	n/a	n	n/a	n/a	0
1885	585	218	1037	P31681	n/a	homologue only	110024	n/a	0
1886	615	1	1037	P18510	n/a	y	50367	n/a	0
1887	615	1	1037	P18510	n/a	y	50367	n/a	0
1888	624	1	1037	Q16829	n/a	homologue only	69508	n/a	0
1889	623	1	1037	Q13332	n/a	n	n/a	n/a	0
1890	624	1	2	Q16829	n/a	homologue only	69508	n/a	0
1891	624	1	1037	Q16829	n/a	homologue only	69508	n/a	0
1892	625	1	1037	P42345	n/a	y	47215	n/a	0
1893	626	220	1037	P20081	n/a	y	54542	n/a	0
1894	585	218	1037	P31681	n/a	homologue only	110024	n/a	0
1895	615	1	2	P18510	n/a	y	50367	n/a	0
1896	624	1	2	Q16829	n/a	homologue only	69508	n/a	0
1897	627	233	1037	Q9U6N3	n/a	homologue only	n/a	n/a	0
1898	628	2	1037	P00639	n/a	y	56226	n/a	0
1899	629	232	1037	P08181	n/a	homologue only	75559	n/a	0
1900	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1901	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1902	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1903	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1904	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1905	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1906	630	55	1037	Q79FE1	n/a	homologue only	140462	n/a	0
1907	631	234	1037	Q93W57	n/a	homologue only	n/a	n/a	0
1908	632	235	1037	P04512	n/a	y	58033	n/a	0
1909	633	36	1037	P02879	n/a	y	50373	n/a	0
1910	632	235	1037	P04512	n/a	y	58033	n/a	0
1911	634	1	1037	P05452	n/a		75673	n/a	0
1912	634	1	1037	P08519	n/a	y	75673	n/a	0
1913	634	1	1037	P08519	n/a	y	75673	n/a	0
1914	634	1	1037	P08519	n/a	y	75673	n/a	0
1915	635	236	1037	P14147	n/a	y	n/a	n/a	0
1916	636	237	1037	Q77AU2	n/a	n	n/a	n/a	0
1917	634	1	1037	P08519	n/a	y	75673	n/a	0
1918	637	238	1037	Q5UAW8	n/a	n	n/a	n/a	0
